date,depart,daylight,tmax,tmin,tavg,dew_point,wet_bulb,heat,cool,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed
2010-08-04,4,1460,82.0,71.0,76.5,71.5,73.0,0.0,11.5,0.52,29.18,29.84,3.85,26.5,4.55
2010-08-05,3,1458,83.5,68.0,75.5,62.0,67.0,0.0,11.0,0.0,29.16,29.83,10.05,29.0,10.35
2010-08-06,0,1456,82.0,64.0,73.0,58.5,64.0,0.0,8.0,0.0,29.25,29.92,6.1,29.0,6.4
2010-08-07,0,1453,83.5,64.0,73.5,63.5,67.5,0.0,9.0,0.0,29.23,29.92,7.35,23.0,7.75
2010-08-08,5,1451,87.0,70.0,78.5,66.5,70.0,0.0,13.5,0.06,29.17,29.86,8.95,21.5,9.6
2010-08-09,7,1449,88.5,73.5,81.0,70.0,73.5,0.0,16.0,0.08,29.23,29.89,4.25,24.0,6.8
2010-08-10,9,1446,88.5,76.0,82.0,71.0,74.0,0.0,17.5,0.0,29.26,29.92,4.95,7.5,5.4
2010-08-11,10,1404,90.0,76.0,82.5,69.5,74.0,0.0,18.5,0.0,29.16,29.83,4.7,27.5,6.7
2010-08-12,10,1402,90.5,74.5,82.5,69.5,74.0,0.0,17.5,0.0,29.16,29.82,3.3,9.0,5.7
2010-08-13,10,1399,92.5,72.5,82.0,70.0,74.0,0.0,18.0,0.46,29.1,29.77,7.3,17.5,8.3
2010-08-14,8,1397,88.0,72.0,80.0,68.5,72.5,0.0,15.0,0.0,29.14,29.81,3.2,23.5,4.6
2010-08-15,3,1395,83.5,66.5,74.5,62.0,67.5,0.0,10.5,0.0,29.24,29.89,8.3,29.0,9.05
2010-08-16,0,1352,80.0,63.5,71.5,54.0,62.0,0.0,7.0,0.0,29.34,30.01,8.95,27.5,9.6
2010-08-17,0,1350,79.0,64.5,71.5,57.0,63.0,0.0,7.0,0.03,29.38,30.06,4.15,29.0,6.05
2010-08-18,2,1347,83.5,63.5,73.0,60.5,65.5,0.0,9.0,0.04,29.32,30.01,1.35,19.0,3.45
2010-08-19,6,1345,87.5,67.5,77.5,64.0,69.0,0.0,12.5,0.0,29.21,29.9,4.6,21.0,5.25
2010-08-20,11,1342,92.5,73.0,82.5,67.0,71.5,0.0,18.0,0.02,29.14,29.8,10.25,19.0,10.85
2010-08-21,8,1340,86.0,71.0,78.0,68.5,71.5,0.0,14.0,0.52,29.16,29.82,2.6,34.0,5.6
2010-08-22,4,1337,80.5,68.0,74.0,64.0,67.5,0.0,9.5,0.0,29.38,30.04,8.65,2.5,9.4
2010-08-23,2,1334,79.0,66.0,72.0,63.0,67.0,0.0,8.0,0.0,29.37,30.05,6.45,5.5,7.7
2010-08-24,3,1331,82.5,66.0,74.0,61.5,66.0,0.0,9.5,0.0,29.32,30.01,1.8,6.0,5.55
2010-08-25,0,1329,79.0,62.0,70.5,50.5,59.0,0.0,5.5,0.0,29.4,30.07,9.6,32.5,10.1
2010-08-26,-1,1326,78.5,60.5,69.5,52.0,59.0,0.0,4.5,0.0,29.48,30.16,1.35,10.0,5.65
2010-08-27,3,1323,84.5,60.0,72.0,54.5,62.0,0.0,7.5,0.0,29.42,30.1,7.2,21.0,7.8
2010-08-28,7,1321,87.5,65.0,76.0,52.0,62.0,0.0,11.5,0.0,29.39,30.07,9.05,18.5,9.3
2010-08-29,13,1318,93.5,71.5,82.0,64.5,70.0,0.0,18.0,0.0,29.42,30.09,9.1,19.0,9.55
2010-08-30,11,1316,88.0,73.5,80.5,66.0,71.0,0.0,16.0,0.0,29.44,30.12,12.15,19.0,12.5
2010-08-31,15,1313,92.5,75.0,83.5,67.5,72.5,0.0,19.0,0.0,29.31,30.01,13.35,20.0,13.6
2010-09-01,8,1310,80.5,71.0,75.5,67.0,70.0,0.0,11.0,0.16,29.24,29.9,6.0,22.5,7.1
2010-09-02,6,1308,83.0,65.5,74.0,67.5,70.0,0.0,9.5,1.24,29.12,29.8,6.3,21.0,7.4
2010-09-03,-5,1305,71.0,56.5,63.5,51.5,57.0,1.0,0.0,0.0,29.14,29.82,15.5,28.0,15.9
2010-09-04,-8,1302,68.0,51.5,59.5,43.5,51.0,5.0,0.0,0.0,29.28,29.96,11.3,29.5,11.9
2010-09-05,-4,1300,76.5,50.5,63.0,49.0,56.0,1.0,0.0,0.0,29.24,29.95,7.55,20.0,8.5
2010-09-06,7,1297,83.0,67.0,75.0,51.0,60.5,0.0,10.0,0.0,29.15,29.83,14.0,20.0,14.6
2010-09-07,1,1294,78.0,59.0,68.0,48.0,58.0,0.0,4.0,0.0,29.24,29.9,16.8,25.0,18.0
2010-09-08,-5,1291,71.0,52.0,61.5,47.5,54.0,3.5,0.0,0.0,29.42,30.08,3.8,33.0,7.15
2010-09-09,-7,1289,67.5,51.5,59.0,49.0,54.5,5.0,0.0,0.0,29.39,30.08,5.45,3.5,6.7
2010-09-10,-2,1286,72.0,57.0,64.0,50.5,57.5,0.5,0.5,0.0,29.26,29.97,9.1,9.5,10.2
2010-09-11,2,1283,75.0,58.5,66.5,54.5,59.0,0.0,2.0,0.2,29.18,29.86,1.75,24.0,9.15
2010-09-12,4,1281,83.0,53.5,68.0,50.5,59.0,0.0,3.5,0.0,29.32,29.99,7.7,25.5,8.05
2010-09-13,5,1278,82.0,59.0,70.0,51.5,59.5,0.0,6.0,0.0,29.32,30.0,2.95,28.5,5.35
2010-09-14,2,1275,77.0,56.0,66.0,48.5,57.0,0.0,2.0,0.0,29.41,30.09,4.2,6.0,5.25
2010-09-15,3,1272,75.0,60.0,67.5,53.0,59.5,0.0,2.5,0.02,29.28,30.01,7.5,12.0,8.8
2010-09-16,-3,1228,69.5,55.0,62.0,55.5,59.0,2.5,0.0,0.1,29.22,29.88,7.0,33.0,12.15
2010-09-17,-2,1225,74.0,50.0,61.5,49.5,56.0,2.5,0.0,0.0,29.39,30.06,3.85,19.0,4.65
2010-09-18,-2,1221,65.5,59.0,62.0,55.0,58.0,2.5,0.0,0.28,29.46,30.12,2.95,3.0,6.9
2010-09-19,-2,1219,67.5,55.5,61.5,48.5,55.0,3.5,0.0,0.0,29.48,30.18,7.25,4.0,8.15
2010-09-20,7,1216,76.0,62.5,69.0,60.0,63.5,0.0,4.5,0.0,29.32,30.03,4.95,12.0,6.8
2010-09-21,16,1213,88.5,67.5,78.0,63.0,67.5,0.0,13.0,0.04,29.2,29.86,10.0,22.0,10.95
2010-09-22,7,1210,74.5,63.5,68.5,61.0,63.0,0.0,4.5,0.0,29.34,30.02,2.3,7.0,5.6
2010-09-23,16,1208,89.5,65.5,77.5,61.5,68.0,0.0,12.5,0.0,29.18,29.88,15.55,20.5,16.0
2010-09-24,7,1205,79.5,56.5,68.0,53.5,59.0,0.0,3.0,0.23,29.21,29.88,15.2,25.0,16.95
2010-09-25,-5,1202,60.0,52.0,56.0,43.0,49.0,9.0,0.0,0.0,29.42,30.1,7.1,36.0,9.2
2010-09-26,-5,1199,60.0,51.0,55.5,44.5,49.5,9.5,0.0,0.02,29.42,30.12,10.35,2.0,10.95
2010-09-27,-3,1197,64.0,48.5,56.0,45.5,50.0,8.5,0.0,0.0,29.21,29.95,1.0,4.5,3.8
2010-09-28,0,1194,70.5,46.0,58.0,44.5,51.5,6.5,0.0,0.0,29.1,29.8,2.3,4.0,3.7
2010-09-29,5,1191,75.5,51.0,63.0,46.5,54.5,1.5,0.0,0.0,29.12,29.81,5.25,21.5,5.6
2010-09-30,4,1188,74.5,52.5,63.5,49.0,55.0,1.5,0.0,0.0,29.26,29.92,8.3,18.5,9.7
2010-10-01,3,1186,73.5,48.5,60.5,43.5,52.0,3.5,0.0,0.05,29.34,30.04,4.05,28.5,5.9
2010-10-02,-7,1183,56.0,45.5,50.5,41.5,46.5,14.0,0.0,0.26,29.49,30.17,16.35,36.0,16.6
2010-10-03,-8,1180,56.5,42.5,49.5,38.5,44.0,15.5,0.0,0.04,29.66,30.36,10.0,18.5,11.15
2010-10-04,-8,1177,59.5,39.5,49.5,39.0,45.0,15.5,0.0,0.0,29.67,30.38,2.2,2.5,4.0
2010-10-05,-3,1174,67.0,39.5,53.0,37.5,46.0,11.5,0.0,0.0,29.62,30.34,1.0,34.0,3.1
2010-10-06,6,1171,78.0,45.5,61.5,43.5,52.5,3.0,0.0,0.0,29.36,30.08,6.85,27.5,7.6
2010-10-07,7,1169,76.0,49.0,62.0,39.5,50.5,2.0,0.0,0.0,29.39,30.08,4.35,30.5,5.35
2010-10-08,8,1166,79.0,48.5,63.5,38.5,51.5,1.0,0.0,0.0,29.34,30.03,7.0,24.0,7.2
2010-10-09,16,1163,86.5,55.5,70.5,50.5,59.0,0.0,6.5,0.0,29.28,29.98,3.2,24.0,3.9
2010-10-10,16,1161,84.0,58.0,70.5,50.0,59.0,0.0,6.5,0.0,29.2,29.88,3.85,25.0,4.0
2010-10-11,14,1158,81.5,55.5,68.5,52.5,58.5,0.0,3.5,0.0,29.15,29.82,1.85,18.5,4.15
2010-10-12,10,1115,76.0,53.0,64.5,54.0,58.5,0.5,0.0,0.0,29.24,29.92,3.2,6.0,4.45
2010-10-13,4,1112,64.5,47.5,55.5,47.0,52.5,8.5,0.0,0.18,29.38,30.06,7.25,35.5,8.45
2010-10-14,2,1109,66.0,43.0,54.0,32.0,45.0,10.0,0.0,0.0,29.24,29.96,6.85,27.0,8.6
2010-10-15,1,1107,62.5,45.5,53.5,41.0,47.0,10.5,0.0,0.0,29.37,30.06,6.5,18.5,8.65
2010-10-16,4,1104,71.0,42.0,56.0,39.0,48.0,8.0,0.0,0.0,29.34,30.04,7.2,22.5,8.1
2010-10-17,4,1101,64.5,47.5,56.0,37.0,46.5,9.0,0.0,0.0,29.38,30.08,3.65,2.0,5.35
2010-10-18,1,1099,60.5,44.0,52.0,40.5,47.0,12.5,0.0,0.0,29.32,30.02,4.55,4.5,5.9
2010-10-19,-1,1096,60.5,39.5,49.5,35.0,43.5,14.5,0.0,0.0,29.26,29.98,5.7,27.5,6.8
2010-10-20,7,1093,70.0,45.0,57.5,35.0,46.0,7.5,0.0,0.0,29.06,29.76,10.05,26.0,12.15
2010-10-21,-3,1090,56.0,39.5,47.5,29.5,40.0,17.0,0.0,0.0,29.28,29.96,8.95,30.0,9.4
2010-10-22,-1,1048,64.5,35.0,49.5,30.0,42.0,15.0,0.0,0.02,29.38,30.08,5.35,21.0,5.8
2010-10-23,11,1045,66.0,54.0,59.5,45.0,52.5,4.5,0.0,0.16,29.23,29.94,9.9,20.5,10.85
2010-10-24,14,1043,72.5,55.5,64.0,52.0,57.0,1.0,0.0,0.53,29.02,29.74,8.05,20.5,9.05
2010-10-25,16,1040,72.0,56.5,64.0,56.0,60.0,0.5,0.0,0.0,28.77,29.5,10.85,19.0,11.55
2010-10-26,14,1037,70.5,54.0,62.0,47.0,53.5,2.5,0.0,0.32,28.59,29.24,21.65,21.0,23.85
2010-10-27,6,1035,65.0,43.0,54.0,31.5,44.5,11.0,0.0,0.0,28.96,29.6,21.3,24.5,22.65
2010-10-28,-4,1032,46.0,39.0,42.0,30.5,38.0,22.0,0.0,0.0,29.46,30.11,14.3,28.0,14.65
2010-10-29,-6,1030,50.0,32.0,40.5,26.5,36.0,23.5,0.0,0.0,29.52,30.24,5.75,24.0,7.95
2010-10-30,7,1027,63.0,41.5,52.0,32.0,42.0,12.5,0.0,0.0,29.18,29.89,6.3,24.5,13.3
2010-10-31,-2,1024,52.0,37.5,44.5,30.5,39.0,20.0,0.0,0.0,29.52,30.2,7.4,2.0,8.4
2011-05-01,2,1401,63.5,49.5,56.5,37.0,47.5,8.5,0.0,0.0,29.29,29.94,11.3,26.0,11.75
2011-05-02,-3,1403,59.5,42.5,50.5,31.0,42.0,13.5,0.0,0.0,29.49,30.16,4.95,36.0,9.9
2011-05-03,-10,1405,50.5,37.5,43.5,30.5,38.0,20.5,0.0,0.0,29.53,30.23,7.45,2.5,8.15
2011-05-04,-6,1408,58.0,37.0,47.5,29.0,40.0,17.5,0.0,0.0,29.66,30.37,4.75,3.0,7.45
2011-05-05,-6,1410,62.5,38.0,50.0,39.5,46.0,14.5,0.0,0.08,29.36,30.12,10.65,19.5,11.2
2011-05-06,1,1413,68.5,44.5,56.5,39.0,48.5,8.5,0.0,0.0,29.14,29.87,7.35,27.5,8.55
2011-05-07,-3,1415,60.0,44.5,52.0,45.0,49.0,12.5,0.0,0.0,29.16,29.84,5.2,5.0,7.4
2011-05-08,-2,1418,68.0,41.5,54.5,43.5,49.5,10.0,0.0,0.0,29.3,29.98,6.75,6.0,7.5
2011-05-09,4,1420,73.5,49.0,61.0,45.5,54.0,3.5,0.0,0.0,29.18,29.89,14.8,11.5,15.15
2011-05-10,20,1422,90.5,63.0,76.5,60.5,66.0,0.0,12.0,0.0,29.03,29.72,6.75,15.5,8.6
2011-05-11,18,1424,87.5,65.0,76.0,65.5,68.5,0.0,11.5,0.2,29.13,29.79,3.95,14.0,6.5
2011-05-12,15,1466,86.5,60.5,73.5,62.0,66.0,0.0,8.5,0.16,29.1,29.78,4.95,19.0,7.75
2011-05-13,4,1468,77.0,47.0,62.0,54.0,56.5,3.0,0.0,0.02,29.04,29.72,10.3,2.0,11.25
2011-05-14,-9,1470,52.0,45.5,48.5,46.5,47.5,16.0,0.0,0.37,29.03,29.72,16.85,1.5,17.05
2011-05-15,-14,1472,47.0,41.5,44.0,37.0,41.5,20.5,0.0,0.34,29.17,29.85,20.1,1.5,20.15
2011-05-16,-14,1474,52.5,38.5,45.0,30.5,40.0,19.0,0.0,0.0,29.31,30.01,13.7,1.5,14.0
2011-05-17,-9,1476,60.0,40.0,50.0,34.0,43.5,15.0,0.0,0.0,29.24,29.96,12.65,2.5,13.15
2011-05-18,-7,1478,59.0,49.5,54.0,48.5,50.0,10.5,0.0,0.05,29.18,29.88,6.4,1.5,7.05
2011-05-19,1,1480,72.5,49.5,60.5,53.0,55.5,3.5,0.0,0.0,29.32,30.0,3.3,2.0,5.4
2011-05-20,1,1482,72.5,50.0,61.0,53.5,56.5,3.5,0.0,0.0,29.33,30.03,5.45,6.5,6.1
2011-05-21,2,1484,75.5,50.5,62.5,59.0,62.0,1.5,0.0,0.0,29.16,29.87,7.55,15.0,8.55
2011-05-22,13,1486,87.5,63.0,75.0,59.5,64.5,0.0,10.5,0.35,28.98,29.7,10.75,18.5,11.5
2011-05-23,9,1487,79.5,62.5,70.5,59.0,64.0,0.0,6.5,0.0,28.95,29.62,10.65,24.5,11.9
2011-05-24,-5,1489,67.5,47.5,57.0,47.0,52.0,7.0,0.0,0.06,29.18,29.85,11.55,3.5,11.95
2011-05-25,-5,1491,71.0,48.0,59.5,52.5,54.0,5.5,0.0,2.07,28.94,29.66,9.25,3.0,10.9
2011-05-26,-16,1493,49.5,43.0,46.0,40.0,43.0,18.5,0.0,0.84,29.17,29.84,18.25,1.5,18.35
2011-05-27,-13,1494,58.0,41.0,49.5,41.0,46.0,15.5,0.0,0.0,29.24,29.94,6.95,4.5,8.35
2011-05-28,-6,1495,63.0,51.5,57.0,55.0,56.0,7.5,0.0,0.18,29.13,29.83,5.2,18.0,6.25
2011-05-29,-3,1496,71.0,54.5,62.5,59.5,60.5,2.0,0.0,1.4,29.2,29.86,3.6,11.0,6.15
2011-05-30,8,1498,89.0,60.5,74.5,65.0,69.5,0.0,10.0,0.0,29.3,29.96,11.8,19.5,12.2
2011-05-31,13,1499,86.5,69.0,77.5,64.5,69.0,0.0,13.0,0.04,29.38,30.03,12.4,22.0,13.2
2011-06-01,6,1501,81.5,61.0,71.0,49.0,59.0,0.0,6.5,0.0,29.48,30.16,11.1,26.5,11.0
2011-06-02,-1,1501,69.0,56.5,62.5,44.5,53.0,2.0,0.0,0.01,29.48,30.18,8.95,6.0,9.5
2011-06-03,7,1503,87.5,56.0,71.5,61.5,67.0,0.0,7.0,0.1,29.34,30.04,10.4,16.5,11.05
2011-06-04,14,1504,91.5,65.5,78.5,64.0,68.5,0.0,13.5,0.34,29.34,30.01,2.2,26.0,8.3
2011-06-05,8,1506,84.5,61.5,72.5,55.0,62.0,0.0,8.5,0.0,29.38,30.07,2.9,7.5,5.2
2011-06-06,11,1506,93.5,61.0,77.0,63.5,69.0,0.0,12.5,0.0,29.18,29.88,8.15,20.0,9.15
2011-06-07,20,1507,96.0,76.0,85.5,64.5,72.0,0.0,21.5,0.0,29.14,29.81,10.0,23.0,10.35
2011-06-08,15,1508,95.5,66.5,80.5,63.5,71.0,0.0,16.5,0.43,29.16,29.8,10.45,23.5,12.75
2011-06-09,-6,1509,69.0,51.0,59.5,53.0,55.5,4.5,0.0,1.55,29.31,29.99,7.5,4.0,12.25
2011-06-10,-7,1510,70.0,51.0,60.5,56.0,57.5,4.5,0.0,0.48,29.24,29.93,6.25,2.0,7.75
2011-06-11,-10,1510,63.5,52.5,58.0,54.0,55.5,7.0,0.0,0.06,29.26,29.94,5.05,3.5,5.75
2011-06-12,-11,1511,64.0,50.5,57.0,45.0,52.0,7.5,0.0,0.0,29.41,30.1,8.85,2.5,9.4
2011-06-13,-5,1511,71.5,55.0,63.0,43.0,53.0,1.5,0.0,0.0,29.42,30.11,7.75,6.0,8.25
2011-06-14,-3,1512,77.0,55.5,66.0,49.0,56.5,0.0,1.5,0.0,29.28,30.01,7.8,9.0,8.45
2011-06-15,-4,1512,71.5,57.0,64.0,59.0,61.5,0.5,0.0,0.82,29.04,29.73,8.8,15.5,11.2
2011-06-16,2,1513,81.0,61.5,71.0,59.0,63.0,0.0,6.5,0.04,29.08,29.76,6.05,27.5,8.3
2011-06-17,2,1513,82.0,62.0,72.0,60.0,64.5,0.0,7.0,0.0,29.16,29.82,5.55,6.5,6.4
2011-06-18,3,1513,83.5,62.0,72.5,62.0,65.5,0.0,8.0,0.0,29.13,29.81,4.55,7.0,6.4
2011-06-19,2,1514,82.0,64.0,73.0,65.0,68.5,0.0,8.0,0.0,29.06,29.74,3.9,12.5,5.05
2011-06-20,2,1514,79.5,67.0,73.0,67.0,69.0,0.0,8.5,0.7,29.04,29.71,7.1,16.0,8.8
2011-06-21,8,1514,89.0,67.5,78.0,70.0,72.5,0.0,13.5,0.26,28.95,29.64,11.25,18.0,11.95
2011-06-22,-1,1514,74.0,65.0,69.0,62.5,65.0,0.0,5.0,0.02,28.92,29.59,12.75,21.0,13.4
2011-06-23,-3,1514,71.5,62.5,66.5,59.5,62.5,0.0,2.5,0.03,28.93,29.6,12.0,26.0,13.1
2011-06-24,-7,1514,68.0,60.0,64.0,55.5,59.0,1.0,0.0,0.0,29.1,29.76,8.95,29.0,9.15
2011-06-25,-2,1514,78.5,59.5,68.5,52.5,60.0,0.0,4.5,0.0,29.24,29.92,3.2,9.5,5.2
2011-06-26,-2,1513,80.5,60.5,70.5,53.0,60.5,0.0,5.5,0.0,29.26,29.94,6.15,9.0,6.95
2011-06-27,2,1513,80.5,66.0,73.0,63.5,67.0,0.0,8.5,0.08,29.12,29.8,6.65,21.0,10.0
2011-06-28,1,1512,81.0,64.0,72.5,53.5,61.0,0.0,7.5,0.0,29.31,29.98,8.15,30.0,9.1
2011-06-29,-1,1512,80.5,61.0,70.5,55.5,62.0,0.0,6.0,0.0,29.38,30.05,3.8,8.0,5.65
2011-06-30,2,1512,88.5,63.0,75.5,61.5,67.0,0.0,11.0,0.02,29.31,29.99,8.7,16.5,10.0
2011-07-01,9,1511,89.0,71.0,79.5,62.5,68.0,0.0,15.5,0.0,29.28,29.96,12.35,18.0,12.85
2011-07-02,11,1511,93.5,72.0,82.5,70.5,74.0,0.0,18.0,0.0,29.28,29.94,3.5,23.5,7.9
2011-07-03,5,1510,85.0,69.5,77.0,57.5,65.0,0.0,12.5,0.0,29.3,29.97,4.55,2.5,6.0
2011-07-04,5,1508,88.5,66.5,77.5,54.0,63.5,0.0,12.5,0.0,29.29,29.96,3.1,6.0,4.4
2011-07-05,8,1508,91.5,67.5,79.0,59.5,68.0,0.0,15.0,0.0,29.28,29.95,5.05,27.0,5.9
2011-07-06,6,1507,86.5,70.5,78.5,60.5,67.0,0.0,13.5,0.0,29.3,29.96,5.8,4.0,7.4
2011-07-07,1,1507,81.5,64.5,72.5,54.0,62.5,0.0,8.5,0.04,29.25,29.94,5.4,7.0,6.65
2011-07-08,1,1505,86.0,63.0,74.0,51.5,62.5,0.0,10.0,0.0,29.2,29.87,5.15,5.0,6.25
2011-07-09,3,1504,90.5,64.0,77.0,59.0,67.0,0.0,12.5,0.0,29.24,29.91,5.3,18.5,6.2
2011-07-10,10,1504,91.0,74.5,82.5,67.5,72.0,0.0,18.0,0.0,29.2,29.88,8.55,19.0,8.9
2011-07-11,7,1502,89.0,70.5,79.5,70.5,74.0,0.0,15.0,0.26,29.15,29.82,5.4,24.5,8.25
2011-07-12,6,1501,87.5,70.5,78.5,63.5,69.0,0.0,14.5,0.01,29.28,29.93,5.05,3.0,7.35
2011-07-13,-4,1499,74.0,64.5,69.0,57.0,62.5,0.0,4.5,0.0,29.38,30.05,11.05,4.0,11.55
2011-07-14,-2,1499,82.0,62.0,71.5,56.0,63.0,0.0,7.5,0.0,29.33,30.01,6.9,9.5,8.35
2011-07-15,5,1497,86.5,70.5,78.0,60.0,66.5,0.0,14.0,0.0,29.3,29.97,5.8,9.5,6.75
2011-07-16,6,1495,89.5,72.5,81.0,60.5,68.0,0.0,16.0,0.0,29.35,30.01,2.95,19.0,3.5
2011-07-17,8,1494,95.0,71.5,83.0,69.0,74.0,0.0,18.5,0.0,29.38,30.05,6.5,22.5,6.8
2011-07-18,12,1492,92.5,80.5,86.5,74.5,77.5,0.0,21.5,0.0,29.26,29.95,10.9,24.5,11.25
2011-07-19,12,1490,92.5,78.5,85.0,72.5,76.5,0.0,21.0,0.0,29.2,29.88,3.85,6.5,6.4
2011-07-20,12,1490,99.5,75.0,87.0,73.0,77.0,0.0,22.5,0.01,29.12,29.79,8.3,23.0,10.3
2011-07-21,13,1488,100.0,78.5,89.0,71.0,76.5,0.0,24.5,0.01,29.13,29.78,5.75,27.0,9.4
2011-07-22,5,1486,94.0,70.5,82.0,70.0,73.5,0.0,17.0,0.84,29.2,29.87,2.75,9.5,8.6
2011-07-23,5,1484,87.0,70.0,78.0,70.0,73.0,0.0,14.0,3.45,29.26,29.94,0.75,25.0,5.1
2011-07-24,6,1482,87.0,72.0,79.0,69.5,72.5,0.0,15.0,0.1,29.29,29.96,1.1,21.5,6.05
2011-07-25,7,1480,89.0,73.0,80.5,66.5,71.0,0.0,16.5,0.0,29.22,29.9,2.75,33.5,6.3
2011-07-26,3,1479,84.0,71.5,77.5,62.5,68.0,0.0,13.0,0.0,29.2,29.87,6.1,5.5,8.25
2011-07-27,5,1477,91.0,70.0,80.5,66.0,70.5,0.0,15.5,0.36,29.17,29.84,6.1,16.0,9.7
2011-07-28,6,1475,87.5,73.5,80.5,71.0,74.0,0.0,15.5,0.35,29.23,29.88,3.25,22.0,6.8
2011-07-29,5,1473,86.0,72.5,79.0,68.0,71.5,0.0,14.5,0.53,29.31,29.97,3.9,4.0,5.75
2011-07-30,5,1471,91.0,67.5,79.0,64.5,70.5,0.0,14.5,0.0,29.38,30.04,2.2,12.0,3.4
2011-07-31,5,1469,90.5,70.5,80.5,69.0,73.0,0.0,15.5,0.0,29.38,30.05,4.7,24.0,5.0
2011-08-01,10,1466,91.0,75.0,82.5,71.5,75.0,0.0,18.5,0.0,29.3,29.98,3.65,26.0,5.4
2011-08-02,11,1464,93.0,74.0,83.0,73.0,76.5,0.0,19.0,0.36,29.07,29.76,8.15,20.5,8.8
2011-08-03,6,1462,86.5,72.5,79.5,66.5,71.0,0.0,14.5,0.0,29.14,29.8,8.25,1.5,9.15
2011-08-04,4,1460,83.0,69.0,75.5,66.5,69.5,0.0,11.5,0.0,29.28,29.93,5.05,5.0,6.35
2011-08-05,3,1458,83.5,69.5,76.5,68.0,71.0,0.0,11.5,0.0,29.24,29.92,4.6,6.0,5.75
2011-08-06,6,1456,85.0,72.5,78.5,70.0,72.0,0.0,14.0,0.43,29.12,29.81,1.9,4.0,3.85
2011-08-07,4,1453,86.5,69.0,77.5,69.0,71.5,0.0,13.0,0.62,29.06,29.74,4.1,26.5,6.0
2011-08-08,1,1451,80.0,68.5,74.0,67.0,69.5,0.0,9.5,0.46,29.03,29.71,3.4,5.0,6.0
2011-08-09,-1,1449,81.0,65.0,73.0,61.0,66.0,0.0,8.0,0.0,29.0,29.66,10.9,27.5,11.35
2011-08-10,-4,1446,77.5,61.5,69.5,54.0,61.0,0.0,4.5,0.0,29.17,29.83,5.85,31.0,8.35
2011-08-11,-4,1404,81.0,58.5,69.5,54.0,61.0,0.0,5.0,0.0,29.28,29.94,2.35,23.5,3.6
2011-08-12,-2,1402,81.5,62.5,71.5,58.0,64.0,0.0,7.5,0.0,29.25,29.94,8.25,19.0,8.45
2011-08-13,0,1399,83.5,64.0,73.5,63.5,66.0,0.0,9.0,0.84,29.17,29.85,4.45,25.5,7.25
2011-08-14,-3,1397,75.0,62.0,68.0,60.0,63.0,0.0,4.0,0.0,29.26,29.94,11.05,35.5,12.15
2011-08-15,-2,1395,81.0,58.0,69.0,55.0,62.0,0.0,5.0,0.0,29.3,29.97,2.55,3.5,5.05
2011-08-16,1,1352,84.0,62.0,73.0,57.0,63.5,0.0,8.0,0.0,29.35,30.02,2.6,18.0,3.45
2011-08-17,1,1350,83.0,63.5,73.0,62.0,67.0,0.0,8.5,0.0,29.34,30.02,5.8,21.5,6.1
2011-08-18,4,1347,84.5,69.0,76.5,61.0,66.5,0.0,12.0,0.0,29.26,29.95,2.55,5.5,5.2
2011-08-19,5,1345,86.5,65.5,75.5,62.5,68.0,0.0,11.5,0.0,29.2,29.88,4.0,13.5,5.5
2011-08-20,2,1342,79.5,67.0,73.0,67.0,69.0,0.0,8.5,0.75,29.25,29.91,1.65,18.5,4.15
2011-08-21,1,1340,80.5,65.0,72.5,58.0,63.5,0.0,8.0,0.0,29.29,29.96,7.5,32.0,8.05
2011-08-22,0,1337,82.0,60.0,70.5,59.0,64.0,0.0,6.5,0.0,29.33,30.02,1.15,17.0,3.8
2011-08-23,-3,1334,73.5,64.0,68.5,62.5,65.0,0.0,4.0,0.52,29.14,29.86,8.75,20.0,9.65
2011-08-24,10,1331,91.5,69.5,80.0,65.0,70.0,0.0,16.0,0.0,29.02,29.69,8.15,26.0,10.85
2011-08-25,4,1329,81.5,64.5,72.5,59.0,64.0,0.0,8.5,0.0,29.3,29.94,3.6,19.0,7.15
2011-08-26,1,1326,83.0,60.0,71.5,58.0,63.5,0.0,6.5,0.0,29.29,29.98,1.55,23.0,3.35
2011-08-27,3,1323,82.0,65.5,73.5,61.5,66.0,0.0,9.0,0.0,29.24,29.92,8.15,1.5,9.25
2011-08-28,-1,1321,77.0,61.0,69.0,56.0,61.0,0.0,4.0,0.0,29.24,29.92,7.75,1.5,8.55
2011-08-29,-1,1318,78.5,60.0,69.0,56.5,62.0,0.0,4.5,0.0,29.34,30.01,1.25,4.0,3.85
2011-08-30,-1,1316,77.5,62.5,69.5,55.0,61.5,0.0,5.5,0.03,29.35,30.02,5.6,15.0,6.55
2011-08-31,7,1313,87.5,65.0,76.0,64.0,68.5,0.0,11.5,0.02,29.26,29.94,5.4,17.0,7.85
2011-09-01,14,1310,93.5,72.5,83.0,70.5,75.0,0.0,18.0,0.0,29.23,29.9,5.5,21.0,6.1
2011-09-02,16,1308,93.0,77.5,85.0,69.0,74.0,0.0,20.5,0.0,29.21,29.88,4.45,21.0,7.0
2011-09-03,11,1305,88.0,70.0,79.0,67.5,71.0,0.0,14.0,0.08,29.18,29.86,1.85,24.5,5.95
2011-09-04,-2,1302,73.5,59.0,66.0,54.5,60.5,0.0,1.5,0.0,29.26,29.93,10.6,32.0,11.5
